,price,host_acceptance_rate,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,instant_bookable,host_total_listings_count,accommodates,bathrooms,beds,review_scores_rating,room_type,neighbourhood,rating_range
6591,950.0,1.0,1.0,f,t,t,t,1,2,1.0,1.0,,Entire home/apt,Central & Western,
6592,450.0,0.68,1.0,t,t,t,t,61,2,1.0,1.0,5.0,Private room,Central & Western,"[4,5]"
6593,920.25,1.0,1.0,f,t,t,f,1,4,2.0,3.0,5.0,Entire home/apt,Central & Western,"[4,5]"
6594,1104.0,0.47,0.9,f,t,t,f,2,5,1.0,3.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6595,786.0,1.0,1.0,t,t,t,t,4,7,1.0,5.0,5.0,Entire home/apt,Kowloon City,"[4,5]"
6596,279.0,0.97,1.0,f,f,t,t,27,3,1.0,1.0,4.0,Entire home/apt,Eastern,"[3,4]"
6597,320.0,0.97,1.0,f,t,t,f,119,2,1.0,1.0,,Private room,Wan Chai,
6598,327.0,0.97,1.0,f,f,t,t,27,2,1.0,1.0,5.0,Entire home/apt,Eastern,"[4,5]"
6599,370.0,1.0,1.0,f,t,t,t,13,2,1.0,1.0,4.67,Private room,Yau Tsim Mong,"[4,5]"
6600,300.0,0.68,1.0,t,t,t,t,61,2,1.0,1.0,,Private room,Central & Western,
6601,920.25,0.73,0.97,f,t,t,f,50,3,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6602,920.25,0.73,0.97,f,t,t,t,50,3,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6603,1757.0,0.44,1.0,f,t,t,f,1,4,1.0,2.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6604,911.0,0.73,0.97,f,t,t,f,50,2,1.5,1.0,,Entire home/apt,Yau Tsim Mong,
6605,299.0,0.97,1.0,f,t,t,f,119,1,1.0,1.0,,Private room,Wan Chai,
6606,281.0,0.97,1.0,f,t,t,f,119,1,1.0,1.0,,Private room,Wan Chai,
6607,213.0,0.97,1.0,f,t,t,f,119,1,1.0,1.0,,Private room,Wan Chai,
6608,330.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Entire home/apt,Wan Chai,
6609,1800.0,0.27,0.98,f,t,t,f,865,4,2.0,2.0,,Entire home/apt,Central & Western,
6610,503.0,1.0,1.0,f,t,t,f,6,1,1.0,1.0,,Private room,Central & Western,
6611,1639.0,1.0,1.0,f,t,t,t,6,6,1.0,3.0,4.8,Entire home/apt,Yau Tsim Mong,"[4,5]"
6612,856.0,0.53,1.0,f,t,t,f,95,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6613,865.0,1.0,1.0,f,t,t,t,18,4,1.0,2.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6614,377.0,0.75,1.0,f,t,t,f,2,2,1.0,1.0,,Private room,Eastern,
6615,575.0,0.98,1.0,f,t,t,f,25,2,0.5,1.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
6616,1178.0,1.0,1.0,f,t,t,t,1,4,1.0,1.0,5.0,Entire home/apt,Islands,"[4,5]"
6617,1071.0,1.0,1.0,f,t,t,t,1,4,1.5,2.0,,Entire home/apt,Sham Shui Po,
6619,746.0,1.0,1.0,f,t,f,t,2,3,1.0,2.0,,Entire home/apt,Islands,
6620,250.0,1.0,1.0,f,t,t,t,15,2,1.0,1.0,3.0,Private room,Wan Chai,"[2,3]"
6621,920.25,,1.0,f,t,t,t,4,2,1.0,2.0,,Entire home/apt,North,
6622,560.0,1.0,0.0,f,t,t,f,1,4,1.0,1.0,,Entire home/apt,Sham Shui Po,
6623,672.0,0.99,1.0,f,t,f,f,76,4,1.0,2.0,,Entire home/apt,Yau Tsim Mong,
6624,920.25,,1.0,f,t,t,t,4,4,1.0,4.0,,Entire home/apt,North,
6626,410.0,0.98,1.0,f,t,t,f,48,2,1.0,1.0,4.0,Private room,Wan Chai,"[3,4]"
6627,361.0,0.98,1.0,f,t,t,f,48,2,1.0,1.0,4.8,Private room,Wan Chai,"[4,5]"
6628,258.0,0.98,1.0,f,t,t,f,48,1,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
6629,270.0,0.98,1.0,f,t,t,f,48,1,1.0,1.0,3.0,Private room,Wan Chai,"[2,3]"
6630,357.0,0.98,1.0,f,t,t,f,48,1,1.0,1.0,4.0,Private room,Wan Chai,"[3,4]"
6631,920.25,,1.0,f,t,t,t,4,2,1.0,3.0,,Entire home/apt,North,
6632,1050.0,0.73,0.97,f,t,t,t,50,2,1.5,1.0,,Entire home/apt,Yau Tsim Mong,
6633,405.0,1.0,1.0,f,t,t,t,14,1,1.0,1.0,4.4,Private room,Yau Tsim Mong,"[4,5]"
6634,826.0,0.9,1.0,f,f,t,f,1,4,1.0,2.0,4.5,Private room,Tai Po,"[4,5]"
6635,920.25,,1.0,f,t,t,t,4,2,1.0,3.0,,Entire home/apt,North,
6636,260.0,0.96,1.0,f,t,t,t,17,1,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6637,1176.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Yau Tsim Mong,
6639,599.0,0.82,1.0,f,t,t,f,3,4,1.0,,,Entire home/apt,Yau Tsim Mong,
6640,500.0,0.78,0.92,f,t,t,f,4,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6641,1043.0,0.85,1.0,t,t,t,f,2,2,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
6642,378.0,0.6,0.78,f,t,t,f,76,1,1.0,1.0,,Private room,Eastern,
6643,378.0,0.6,0.78,f,t,t,f,76,1,1.0,1.0,,Private room,Wan Chai,
6644,1240.0,0.93,0.99,t,t,t,t,49,2,1.0,2.0,,Private room,Central & Western,
6645,468.0,0.97,1.0,f,f,t,t,27,4,1.0,1.0,4.29,Private room,Yau Tsim Mong,"[4,5]"
6646,454.0,0.96,1.0,f,t,t,t,17,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6647,456.0,0.85,0.88,f,t,t,t,9,2,1.0,1.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
6648,920.25,1.0,1.0,f,t,t,f,4,5,1.5,4.0,5.0,Entire home/apt,Eastern,"[4,5]"
6649,920.25,1.0,1.0,f,t,t,t,4,6,1.0,,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
6650,920.25,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Yau Tsim Mong,
6651,1000.0,,,f,t,t,t,2,2,1.0,1.0,,Entire home/apt,Central & Western,
6652,1493.0,0.4,1.0,f,t,t,f,2,3,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
6653,1464.0,0.98,1.0,f,t,t,t,25,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6654,280.0,0.77,1.0,f,t,t,f,102,1,1.0,1.0,,Entire home/apt,Wan Chai,
6655,1480.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Entire home/apt,Central & Western,
6656,900.0,0.98,1.0,t,t,t,f,66,3,1.0,2.0,,Entire home/apt,Kowloon City,
6657,920.25,0.0,0.63,f,f,t,f,1,6,3.5,3.0,,Entire home/apt,Tai Po,
6658,235.0,0.82,0.95,f,t,t,f,61,2,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
6659,1760.0,0.98,1.0,f,t,t,f,25,4,1.0,2.0,,Private room,Sha Tin,
6661,1390.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Southern,
6662,1670.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Southern,
6663,399.0,0.67,1.0,f,t,t,f,32,2,1.0,3.0,,Entire home/apt,Eastern,
6664,920.25,1.0,1.0,f,t,t,f,1,4,2.0,2.0,,Entire home/apt,Central & Western,
6665,500.0,0.67,1.0,f,t,t,f,32,1,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6666,267.0,0.97,1.0,f,f,t,t,27,2,1.0,1.0,3.5,Private room,Eastern,"[3,4]"
6667,1390.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Yau Tsim Mong,
6668,920.25,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Central & Western,
6669,1341.0,0.98,1.0,f,t,t,t,25,4,1.0,3.0,4.0,Private room,Tsuen Wan,"[3,4]"
6670,600.0,1.0,1.0,f,t,t,f,9,2,0.5,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6671,1403.0,0.99,1.0,f,t,t,f,54,4,1.0,2.0,,Entire home/apt,Wan Chai,
6672,920.25,,1.0,f,t,t,f,6,2,1.0,1.0,,Entire home/apt,Central & Western,
6673,549.0,1.0,1.0,t,t,t,t,7,4,1.0,2.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6674,600.0,1.0,1.0,f,t,t,f,2,4,1.0,1.0,,Entire home/apt,Yuen Long,
6675,920.25,0.98,1.0,f,t,t,t,25,3,1.0,2.0,,Private room,Yau Tsim Mong,
6676,920.25,0.75,1.0,f,t,t,f,3,9,2.0,5.0,,Entire home/apt,Yau Tsim Mong,
6677,500.0,0.98,0.85,f,t,t,f,24,2,1.0,2.0,,Entire home/apt,Wan Chai,
6678,469.0,0.98,0.85,f,t,t,f,24,2,1.0,1.0,,Entire home/apt,Wan Chai,
6679,1400.0,0.5,1.0,f,t,t,f,3,4,2.0,3.0,,Entire home/apt,Wan Chai,
6680,561.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Sham Shui Po,
6681,1558.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Yau Tsim Mong,
6682,1697.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Southern,
6683,920.25,1.0,1.0,f,t,t,t,1,8,1.0,5.0,4.6,Entire home/apt,Yau Tsim Mong,"[4,5]"
6684,436.0,0.77,0.96,f,t,t,f,94,2,1.0,1.0,,Private room,Central & Western,
6685,1590.0,0.73,0.97,f,t,t,t,50,3,1.0,1.0,,Entire home/apt,Central & Western,
6686,326.0,1.0,1.0,f,f,t,f,2,4,0.5,2.0,4.5,Shared room,Tai Po,"[4,5]"
6687,920.25,0.73,0.97,f,t,t,t,50,4,1.0,1.0,,Entire home/apt,Central & Western,
6688,1786.0,0.97,1.0,f,t,t,t,10,4,1.0,3.0,4.0,Entire home/apt,Islands,"[3,4]"
6689,400.0,1.0,1.0,f,t,t,f,6,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6690,1580.0,0.99,0.88,f,t,t,t,18,6,2.0,3.0,,Entire home/apt,Wan Chai,
6692,320.0,0.67,1.0,f,t,t,f,32,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6693,300.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Entire home/apt,Wan Chai,
6694,870.0,0.53,1.0,f,t,t,t,95,2,1.0,1.0,,Private room,Yau Tsim Mong,
6695,920.25,1.0,1.0,f,t,t,f,4,6,1.0,4.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
6696,517.0,1.0,1.0,t,t,t,t,7,4,1.0,2.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6697,279.0,0.67,1.0,f,t,t,f,32,2,1.0,1.0,,Entire home/apt,Yuen Long,
6698,368.0,0.98,1.0,f,t,t,t,28,1,1.0,1.0,,Private room,Wan Chai,
6699,362.0,0.98,1.0,f,t,t,t,28,1,1.0,1.0,,Private room,Wan Chai,
6700,485.0,0.98,1.0,f,t,t,t,28,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
6701,920.25,,1.0,f,f,t,t,1,7,4.0,4.0,,Entire home/apt,Yuen Long,
6702,920.25,,,f,t,t,f,2,4,2.0,4.0,,Entire home/apt,Southern,
6703,158.0,0.92,1.0,f,t,t,f,5,1,2.0,1.0,,Private room,Yau Tsim Mong,
6704,821.0,1.0,0.8,f,f,t,f,1,4,1.0,2.0,,Entire home/apt,Islands,
6705,780.0,1.0,0.83,f,t,t,f,1,1,1.0,1.0,,Entire home/apt,Central & Western,
6706,920.25,1.0,1.0,f,t,t,t,1,8,1.0,5.0,,Entire home/apt,Yau Tsim Mong,
6707,1540.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Yau Tsim Mong,
6708,1100.0,0.0,0.3,f,t,t,f,1,2,1.0,,,Entire home/apt,Central & Western,
6709,667.0,1.0,1.0,t,t,t,f,13,2,1.0,1.0,,Private room,Wan Chai,
6710,567.0,1.0,1.0,t,t,t,t,13,2,1.0,1.0,,Entire home/apt,Wan Chai,
6711,831.0,0.98,0.94,f,t,t,t,27,2,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
6712,1046.0,0.98,0.94,f,t,t,t,27,2,1.0,1.0,,Private room,Yau Tsim Mong,
6713,407.0,0.98,0.94,f,t,t,t,27,1,1.0,4.0,5.0,Shared room,Yau Tsim Mong,"[4,5]"
6714,407.0,0.98,0.94,f,t,t,t,27,1,1.0,4.0,5.0,Shared room,Yau Tsim Mong,"[4,5]"
6715,407.0,0.98,0.94,f,t,t,t,27,1,1.0,4.0,,Shared room,Yau Tsim Mong,
6716,407.0,0.98,0.94,f,t,t,t,27,1,1.0,4.0,,Shared room,Yau Tsim Mong,
6717,364.0,0.98,0.94,f,t,t,t,27,1,1.0,4.0,,Shared room,Yau Tsim Mong,
6718,364.0,0.98,0.94,f,t,t,t,27,1,1.0,4.0,4.5,Shared room,Yau Tsim Mong,"[4,5]"
6719,276.0,0.98,0.94,f,t,t,t,27,1,1.0,8.0,4.0,Shared room,Yau Tsim Mong,"[3,4]"
6720,276.0,0.98,0.94,f,t,t,t,27,1,1.0,8.0,,Shared room,Yau Tsim Mong,
6721,819.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Wan Chai,
6722,400.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
6723,1000.0,0.98,0.85,f,t,t,f,24,2,1.0,1.0,,Entire home/apt,Wan Chai,
6724,1290.0,0.5,1.0,f,t,t,f,3,4,1.0,2.0,,Entire home/apt,Central & Western,
6725,256.0,0.0,1.0,f,t,t,f,3,1,0.5,1.0,,Private room,Yau Tsim Mong,
6726,276.0,0.0,1.0,f,t,t,f,3,1,1.0,1.0,,Private room,Yau Tsim Mong,
6727,471.0,1.0,1.0,f,t,t,t,13,3,1.0,2.0,,Private room,Yau Tsim Mong,
6728,920.25,0.29,1.0,t,t,t,f,16,8,1.0,1.0,,Entire home/apt,Central & Western,
6729,920.25,0.29,1.0,t,t,t,f,16,8,1.0,2.0,,Entire home/apt,Central & Western,
6730,920.25,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Central & Western,
6731,432.0,1.0,1.0,f,t,t,t,24,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6732,352.0,0.67,1.0,f,t,t,f,32,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6733,797.0,1.0,1.0,f,t,t,t,3,3,1.0,1.0,4.5,Entire home/apt,Central & Western,"[4,5]"
6734,303.0,0.82,0.99,f,t,t,f,3,2,1.0,1.0,4.4,Shared room,Wan Chai,"[4,5]"
6735,300.0,0.0,0.8,f,t,t,f,3,2,1.0,1.0,,Private room,Yau Tsim Mong,
6736,470.0,0.47,1.0,f,f,t,f,5,2,1.0,2.0,,Entire home/apt,Yau Tsim Mong,
6737,432.0,1.0,1.0,f,t,t,t,24,2,1.0,1.0,,Private room,Yau Tsim Mong,
6738,432.0,1.0,1.0,f,t,t,t,24,2,1.0,1.0,,Private room,Yau Tsim Mong,
6739,432.0,1.0,1.0,f,t,t,t,24,2,1.0,1.0,,Private room,Yau Tsim Mong,
6740,471.0,1.0,1.0,f,t,t,t,24,2,1.0,2.0,,Private room,Yau Tsim Mong,
6741,471.0,1.0,1.0,f,t,t,t,24,2,1.0,2.0,,Private room,Yau Tsim Mong,
6742,920.25,0.98,1.0,f,t,t,t,25,3,1.0,2.0,1.0,Entire home/apt,Kowloon City,"[0,1]"
6743,1737.0,0.99,1.0,t,t,t,f,11,8,2.0,4.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
6744,300.0,,1.0,f,f,t,f,1,1,1.0,1.0,,Shared room,Sha Tin,
6745,985.0,0.87,0.99,f,t,t,f,36,5,1.0,2.0,,Entire home/apt,Yau Tsim Mong,
6746,1200.0,0.52,0.8,f,t,t,f,7,4,1.0,2.0,,Entire home/apt,Sai Kung,
6747,450.0,0.78,0.92,f,t,t,f,4,2,1.0,1.0,,Private room,Yau Tsim Mong,
6748,600.0,0.2,1.0,f,t,t,f,7,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6749,1398.0,1.0,1.0,f,t,t,f,3,2,1.0,1.0,,Entire home/apt,Central & Western,
6750,1964.0,1.0,0.91,f,f,t,f,1,8,1.0,4.0,5.0,Entire home/apt,Central & Western,"[4,5]"
6751,264.0,0.0,0.82,f,t,t,f,16,2,1.5,1.0,,Private room,Kowloon City,
6752,1780.0,0.94,0.94,f,t,t,f,14,6,1.0,4.0,,Entire home/apt,Yau Tsim Mong,
6753,400.0,0.99,1.0,f,t,t,f,5,2,1.0,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6754,338.0,0.97,0.96,f,t,t,t,15,1,1.0,1.0,,Private room,Wan Chai,
6755,410.0,0.99,1.0,f,t,t,t,5,2,1.0,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6756,1141.0,0.67,1.0,f,t,t,f,1,4,1.0,2.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
6757,751.0,0.71,0.8,f,f,t,t,4,2,1.0,2.0,,Entire home/apt,Wong Tai Sin,
6758,428.0,0.53,1.0,f,t,t,t,95,2,1.0,1.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
6759,874.0,1.0,1.0,f,t,t,f,1,2,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
6760,699.0,1.0,1.0,f,t,t,t,1,3,1.0,2.0,,Entire home/apt,Sha Tin,
6761,320.0,0.82,0.95,f,t,t,f,61,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6762,542.0,0.97,0.96,f,t,t,t,15,2,1.0,1.0,4.0,Private room,Wan Chai,"[3,4]"
6763,366.0,0.97,0.96,f,t,t,t,15,1,1.0,1.0,,Private room,Wan Chai,
6764,1177.0,0.93,0.99,t,t,t,t,49,2,1.0,1.0,,Private room,Central & Western,
6765,920.25,,0.6,f,f,t,t,1,5,6.5,5.0,,Entire home/apt,Sai Kung,
6766,1209.0,0.93,0.99,t,t,t,t,49,2,1.0,2.0,,Private room,Central & Western,
6767,1195.0,0.93,0.99,t,t,t,t,49,2,1.0,2.0,,Private room,Central & Western,
6768,1228.0,0.93,0.99,t,t,t,t,49,2,1.0,2.0,,Private room,Central & Western,
6769,920.25,0.97,1.0,f,t,t,t,119,7,1.0,3.0,,Entire home/apt,Yau Tsim Mong,
6770,1516.0,0.99,0.99,f,t,t,t,97,7,1.0,3.0,4.0,Entire home/apt,Yau Tsim Mong,"[3,4]"
6772,650.0,0.99,1.0,t,t,t,f,4,2,1.0,1.0,4.5,Entire home/apt,Wan Chai,"[4,5]"
6773,1200.0,0.99,1.0,t,t,t,f,4,5,1.0,3.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6774,1600.0,,,f,t,t,f,1,2,2.0,4.0,,Entire home/apt,Sai Kung,
6775,1000.0,1.0,1.0,f,t,t,t,2,4,1.0,2.0,,Entire home/apt,Tai Po,
6776,1300.0,0.86,1.0,f,t,t,f,3,4,1.0,2.0,,Entire home/apt,Sai Kung,
6777,920.25,0.29,1.0,t,t,t,f,16,10,1.0,2.0,,Entire home/apt,Islands,
6778,291.0,,1.0,f,t,t,f,3,1,1.0,1.0,,Private room,Yau Tsim Mong,
6779,324.0,0.82,0.99,f,t,t,f,3,1,1.0,1.0,5.0,Shared room,Wan Chai,"[4,5]"
6780,1292.0,1.0,1.0,t,t,t,t,12,6,1.0,3.0,,Entire home/apt,Central & Western,
6781,317.0,0.0,0.82,f,t,t,f,16,2,1.0,2.0,,Private room,Kowloon City,
6782,700.0,0.2,1.0,f,t,t,f,7,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6783,623.0,0.2,1.0,f,t,t,f,7,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6784,499.0,0.2,1.0,f,t,t,f,7,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6785,563.0,0.53,1.0,f,t,t,t,95,2,1.0,1.0,,Private room,Eastern,
6786,1214.0,1.0,1.0,f,t,t,f,1,16,2.0,8.0,4.5,Entire home/apt,Yau Tsim Mong,"[4,5]"
6787,349.0,0.97,0.96,f,t,t,t,15,1,1.0,1.0,,Private room,Wan Chai,
6788,1727.0,0.67,0.86,f,t,t,f,1,4,1.0,2.0,,Entire home/apt,Central & Western,
6789,280.0,0.96,1.0,f,t,t,t,17,1,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6790,679.0,0.2,1.0,f,t,t,f,7,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6791,751.0,0.2,1.0,f,t,t,f,7,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6792,920.25,0.98,1.0,f,t,t,t,25,3,1.0,2.0,,Entire home/apt,Yau Tsim Mong,
6793,170.0,0.97,1.0,f,t,t,f,16,1,1.0,1.0,4.0,Shared room,Yau Tsim Mong,"[3,4]"
6795,920.25,0.29,1.0,t,t,t,f,16,8,1.0,1.0,,Entire home/apt,Wan Chai,
6796,531.0,0.97,0.96,f,t,t,t,15,2,1.0,1.0,,Entire home/apt,Wan Chai,
6797,424.0,1.0,1.0,f,t,t,f,2,2,1.0,1.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
6798,920.25,0.99,0.88,f,t,t,t,18,8,2.0,6.0,,Entire home/apt,Sai Kung,
6799,343.0,1.0,1.0,f,t,t,t,13,2,1.0,1.0,,Private room,Yau Tsim Mong,
6800,1650.0,0.98,1.0,f,t,t,t,25,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6801,200.0,0.96,0.78,f,t,t,t,15,1,1.0,1.0,,Shared room,Tai Po,
6802,973.0,0.73,0.8,f,t,t,f,6,2,1.0,1.0,,Private room,Sai Kung,
6803,306.0,1.0,0.97,f,t,t,f,2,2,1.0,1.0,4.67,Entire home/apt,Yau Tsim Mong,"[4,5]"
6804,250.0,0.96,0.78,f,t,t,t,15,1,1.0,1.0,,Shared room,Tai Po,
6805,90.0,0.41,1.0,t,t,t,f,16,1,1.5,1.0,,Shared room,Yau Tsim Mong,
6806,976.0,1.0,1.0,f,t,t,f,1,2,1.0,1.0,,Entire home/apt,Central & Western,
6807,427.0,0.97,0.96,f,t,t,t,15,2,1.0,1.0,,Private room,Wan Chai,
6808,764.0,0.68,1.0,f,t,t,f,3,2,1.0,1.0,,Entire home/apt,Central & Western,
6809,420.0,0.98,0.85,f,t,t,f,24,2,1.0,1.0,,Entire home/apt,Wan Chai,
6810,680.0,0.0,0.9,f,t,t,f,1,2,0.5,1.0,,Private room,Central & Western,
6811,1057.0,0.98,1.0,f,t,t,f,25,2,1.0,1.0,4.5,Entire home/apt,Yau Tsim Mong,"[4,5]"
6812,250.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
6813,294.0,0.82,0.99,f,t,t,f,3,1,1.0,1.0,5.0,Shared room,Wan Chai,"[4,5]"
6814,393.0,0.97,1.0,f,f,t,t,27,2,1.0,1.0,,Private room,Wan Chai,
6815,191.0,0.98,1.0,f,t,t,t,2,2,0.5,2.0,5.0,Private room,Eastern,"[4,5]"
6816,333.0,0.97,1.0,f,t,t,t,119,1,1.0,1.0,,Private room,Yau Tsim Mong,
6817,333.0,0.97,1.0,f,t,t,t,119,1,1.0,1.0,,Private room,Yau Tsim Mong,
6818,891.0,0.92,1.0,f,t,t,f,40,4,1.0,2.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
6819,465.0,0.97,1.0,f,t,t,t,119,2,1.0,1.0,,Private room,Yau Tsim Mong,
6820,315.0,0.98,1.0,f,t,t,t,48,1,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6821,357.0,0.98,1.0,f,t,t,t,48,1,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
6822,493.0,0.98,1.0,f,t,t,t,48,2,1.0,1.0,,Private room,Yau Tsim Mong,
6823,719.0,0.73,0.97,f,t,t,f,50,2,1.0,1.0,,Private room,Yau Tsim Mong,
6824,707.0,0.97,1.0,f,t,t,f,43,1,1.0,1.0,,Private room,Yau Tsim Mong,
6825,543.0,0.85,0.88,f,t,t,t,9,2,1.0,1.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
6826,650.0,0.2,0.35,f,t,t,f,4,2,1.0,1.0,,Entire home/apt,Central & Western,
6827,293.0,0.97,1.0,f,t,t,t,119,1,1.0,1.0,,Private room,Wan Chai,
6828,276.0,0.97,1.0,f,t,t,t,119,1,1.0,1.0,,Private room,Wan Chai,
6829,337.0,0.97,1.0,f,t,t,t,119,2,1.0,1.0,,Private room,Wan Chai,
6830,314.0,0.97,1.0,f,t,t,t,119,2,1.0,1.0,,Private room,Wan Chai,
6831,338.0,0.98,1.0,f,t,t,t,48,1,1.0,1.0,3.0,Private room,Wan Chai,"[2,3]"
6832,286.0,0.98,1.0,f,t,t,t,48,1,1.0,1.0,,Private room,Wan Chai,
6833,407.0,0.98,1.0,f,t,t,t,48,2,1.0,1.0,,Private room,Wan Chai,
6834,286.0,0.98,1.0,f,t,t,t,48,2,1.0,1.0,,Private room,Wan Chai,
6835,920.25,0.68,1.0,f,t,t,f,2,10,3.0,8.0,,Entire home/apt,Islands,
6836,437.0,1.0,1.0,f,t,t,f,6,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
6837,1162.0,0.57,0.54,f,t,t,f,4,6,2.0,4.0,,Entire home/apt,Wan Chai,
6838,920.25,,,f,t,t,f,1,8,3.0,5.0,,Entire home/apt,Central & Western,
6840,1771.0,1.0,1.0,f,f,t,f,3,2,1.0,2.0,,Entire home/apt,Islands,
6841,514.0,0.85,1.0,f,f,t,f,5,1,1.0,1.0,,Entire home/apt,Central & Western,
6842,313.0,1.0,0.97,f,t,t,f,2,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
6843,90.0,0.38,1.0,f,t,t,f,415,1,2.0,1.0,,Shared room,Yau Tsim Mong,
6844,90.0,0.38,1.0,f,t,t,f,415,1,2.0,1.0,,Shared room,Yau Tsim Mong,
6845,639.0,0.97,0.96,f,t,t,t,15,2,1.0,1.0,,Private room,Wan Chai,
6846,1439.0,1.0,1.0,f,t,t,f,2,2,1.0,1.0,,Entire home/apt,Central & Western,
6847,523.0,0.97,0.96,f,t,t,t,15,1,1.0,1.0,,Private room,Wan Chai,
6848,1160.0,0.73,0.97,f,t,t,t,50,3,1.0,1.0,,Entire home/apt,Central & Western,
6849,1200.0,,,f,t,t,f,1,4,1.0,2.0,,Entire home/apt,Wan Chai,
6850,1916.0,0.93,0.99,t,t,t,t,49,2,1.0,1.0,,Private room,Yau Tsim Mong,
6851,1830.0,0.93,0.99,t,t,t,t,49,2,1.0,1.0,,Private room,Yau Tsim Mong,
6852,330.0,1.0,1.0,f,f,t,f,2,2,1.0,1.0,,Private room,Tai Po,
6853,1000.0,1.0,1.0,f,t,t,t,3,2,1.0,1.0,,Entire home/apt,Islands,
6854,1275.0,0.99,0.94,f,t,t,f,8,2,1.0,1.0,,Entire home/apt,Central & Western,
